83;Conway;Cairon C 627;M;Tout chemin;Y;Bosch, Performance CX, Génération 4,  85 Nm;Bosch,PowerPack 500Wh, Amovible;SRAM, SX Eagle, 12 vitesses;M;2019-2020;1852;264462;0;actif;21-04-21 16:32;21-04-21 16:32
84;Conway;Cairon C 727;H;Tout chemin;Y;N/A;N/A;N/A;NULL;2019-2020;2024;289256;0;inactif;17-02-21 18:44;17-02-21 18:44
85;Conway;Cairon C 727;M;Tout chemin;Y;N/A;N/A;N/A;NULL;2019-2020;2024;289256;0;inactif;17-02-21 18:44;17-02-21 18:44
86;Conway;Cairon C 727;F;Tout chemin;Y;N/A;N/A;N/A;NULL;2019-2020;2024;289256;0;inactif;17-02-21 18:44;17-02-21 18:44
87;Conway;Xyron C 227;H;VTT;Y;N/A;N/A;N/A;NULL;2019-2020;2257.6;322314;0;inactif;17-02-21 18:44;17-02-21 18:44
88;Conway;Xyron C 427;H;VTT;Y;N/A;N/A;N/A;M;2019-2020;2663.2;380165;0;actif;08-02-22 09:41;08-02-22 09:41
89;Conway;Xyron 227;H;VTT;Y;N/A;N/A;N/A;NULL;2019-2020;2141.6;305785;0;inactif;17-02-21 18:44;17-02-21 18:44
90;Conway;Xyron 327;H;VTT;Y;N/A;N/A;N/A;NULL;2019-2020;2431.2;3471;0;inactif;17-02-21 18:44;17-02-21 18:44
91;Conway;Xyron 427;H;VTT;Y;N/A;N/A;N/A;NULL;2019-2020;2662.4;380165;0;actif;13-08-20 17:15;13-08-20 17:15
92;Conway;Xyron 527;H;VTT;Y;N/A;N/A;N/A;NULL;2019-2020;3008;429752;0;inactif;17-02-21 18:44;17-02-21 18:44
93;Conway;Xyron 727 carbon;H;VTT;Y;N/A;N/A;N/A;NULL;2019-2020;3068;438016;0;inactif;17-02-21 18:44;17-02-21 18:44
94;Conway;Xyron 827 Carbon;H;VTT;Y;N/A;N/A;N/A;S,M,L;2019-2020;3472;495867;0;actif;11-01-22 11:07;11-01-22 11:07
